,target,Tweets
405,0,"@Philin2 Noone got hurt, thank god! But my car had to be buried  cannot decide if I should get a new one..."
406,0,@secaduff i know i listened to the guy but had to leave b4 they called her. And im sorry about luigi 
407,0,"If I die today, make sure to cremate me!  lol jk"
408,0,"while listening to some John Matthew' here look at what I found - isn'it cuuuuuteeeeee? well, good let's go on financial planning "
409,0,This weather scares me 
410,0,"@Executivefocus Ah thats so sweet, I wish, doctor ordered me to stay home and rest pre hospital   don't think it's serious, back tuesday x"
411,0,"@KatyBudgetBooks Thanks for the reply, I just discovered it-We had someone order 7 books and then when they came in they only bought 4 "
412,0,@TeamAstana it's still not viewable on my iPhone 
413,0,@BeachItUp5Alexx i didnt go  so i guess i'm not one of thoses cousins :*(
414,0,@4evaurgirl ya they should b haha its making me mad to gosh 
415,0,My internet has been crappy for days.  Wifi keeps on disconnecting.  I can't view sweethomestyle.tumblr.com tuloy  Boooo!!!
416,0,"@_ashleysays get me something,  lol. I am in class right now "
417,0, saddness let me no if i can
418,0,Is wondering about this whole being a wife thing...I don't think ill be good at it!  Little things messing with my vacay 
419,0,"A strange day, where all I did in office is to pitch my stuff to people!! Feeling drained now.. "
420,0,@lauraw @adamjackson I miss you guys so much. 
421,0,I'm sitting in the breakroom by myself and someones phone is going off! Arghhhh I can't even have 15 minutes of peaceful time or what?! 
422,0,"@Karrrin ...wtf huhauha, man I'm gettin scared of myself fo bein so obsessed "
423,0,I miss my best friend already 
424,0,My battery in my car died idk what to do??? Or where to get jumper cables  this woulddd happen to meeee
425,0,I just want to be driving my new car today 
426,0,"Im just chilling on psp and stuff, but sitting on pc now, also watching wimledon, getting ready for holiday @WhiteTigerNora Ahh poor you "
427,0,laying on the beach for the last time. 
428,0,"@Cineris idk. 1st i couldn fall asleep, then i got wicked bad stomach cramps, and when i finally fell asleep is wasn't a very deep sleep "
429,0,My mum is screaming 'COME ON ANDY' at the tv.. I think she loves Andy Murray more than she loves me 
430,0,feeling sad today 
431,0,"Don't have money to buy Guilty Pleasure, Hannah Montana the movie soundtrack and Lines, Vines and Trying Times. I'm Sick "
432,0,survived sports day! think i pulled a hamstring or something tho 
433,0,Your so mean 
434,0,"Borrowed some money off my Nana until payday tomorrow, but im not going out drinking now, "
435,0,Got the boot from .net today. Cannot post on the ghost town forums. Not many people left there. Maybe 3 members left. 
436,0,Wishes her bestie would talk to her. 
437,0,wonders why other people can't clean out their classrooms when leaving.  I try to leave no trace when I move on.  Not fair.  
438,0,THE WEATHER WTF &gt;:| / Craving for a can of Monster 
439,0,"Correction, lonely and depressed..... "
440,0,Sold out 
441,0,@dezzy88 You can't stay  unless I come with....
442,0,Got home last night. Now thinking about my expensive  Halloween costume I wanted to make. SIGH!
443,0,"A strange day, where all I did in office is to pitch my stuff to people!! Feeling completely exhausted.. "
444,0,Having a good day . Enjoying the sunshine and kids :Been nursing a sore knee for three weeks now  I have to get exercising
445,0,"trying my best at wow 3on3 arena, but struggling at 2k rating "
446,0,Trying to think of vid ideas 
447,0,"@KingUnicorn both the kid's DS's were taken from the car and my stuff was thrown around  i always lock it , dunno what happened. sad kids."
448,0,@prudentinvestor No wonder France is number 9 as a police state  no freedom around here http://bit.ly/8jIln
449,0,"ive been ill all week  I miss my friends, i miss school... :'( I never thought i'd say that."
450,0,superr boredd....wishin i was at the beach!! 
451,0,@davidkotcher  isorrie.id get chu but im going to applebee's to visit my sexy waiter
452,0,@MacRicanNothing octane raiser &amp; 93 gas wouldnât fix! I have to do mine too &amp; sheâs got cracks in the muffler   You guys coming tonight?
453,0,Not all the way up to par today 
454,0,"Sat On My Arse, Cant Be Bothered To Move, But Has Work!!! "
455,0,New season of Bullshit starts tonight.  I wish I had Showtime 
456,0,Missing Cobraaaa.  Is Suavez lookin' good? Of course he is...
457,0,Not feeling very well 
458,0,@zelut hey now Im an ITT Tech grad 
459,0,Doesn't Know What To Do Today...Very Boredddd 
460,0,"@EvenAngels No, I feel horrible because I know I'm constantly bugging with my music and tech probs.  "
461,0,Feel so empty right now  and upset about my D.R. Trip. May have to cancel it
462,0,I has nothin' to do today 
463,0,@fbffph sad huh?  we have to keep refreshing lang
464,0,"i need my cellular device.  my mother took it, hah. and she's too &quot;busy&quot; to give it back. lol. grr."
465,0,i am sad brittany is gone again. 
466,0,its too hot to drive with the windows down 
467,0,"i cant beliave school is over!   its soo sad! i mean, i hate school but im gonna miss everyone sooo much! =("
468,0,trying to remember my password for my puter account 
469,0,@denverpilot I just am sad I didn't get any video from it.  
470,0,were is the the fun i think it died rest in peace fun and let the bordam begin so bord juss gotts 2 do something fun quick like fast fast 
471,0,"I want to go to the library, but it's too stinking hot out to ride "
472,0,"@abhishekupadhya Danke. Recently migrated to twitterfox. Btw, I can't use twitter at work "
473,0,@Luchianotracks lol thanks too bad my bestie talked me into going to iHop 
474,0,I hope I didn't lose my camera by the river!! 
475,0,@hornerakg Damn dude!!!!!  SO wanted to see you in France. Won't be the same with out you    So not right...
476,0,At serranos with me bffe and my blackberry must be broken bc I'm not getting any of my msgs 
477,0,http://twitpic.com/8ds7u - Testing twitpic. Closest I'll get to an Aspire One today. Blue ones are out of stock 
478,0,&lt;--- loves coming up with fun gimmicks.... And reading ten &quot;twiitz&quot; in a row from @Slapa_Da_Bass 
479,0,its raining  â
480,0,"wow has the day started shitty! Behind at work, manager a no show, tired, and got some sad news "
481,0,http://twitpic.com/8dsdg - my booooys 
482,0,@thebeanboy23 Not  in Brighton sorry 
483,0,@CBSNews  So sad about Farrah Fawcett   My condolences to Ryan and her family. What a fight she put up!!  God Bless Farrah
484,0,May Farrah Fawcett Rest in Peace I send my prayers 
485,0,@t8rtot @AmerikaG I'll join you if you will still be there round 1ish. Late lunch today. 
486,0,thinks ppl hate her...no ones IMing her and her friends arent sending emails  )-:
487,0,Ed McMahon and now Farrah Fawcett.. Sad week 
488,0,@roseahmad i miss you too. i don't know what i'd do if you moved THATTTT far 
489,0,hoping to wave good bye to the GL5.  but HELLO! to a new gibbo B-)
490,0,"school was moved again to m0nday, i'm not sure if i should be happy or not..no fuss yet no allowance..sheesh, be broke soon "
491,0,"All is not well in Jailbreakland, apparently I shouldn't have installed Icy! "
492,0,Cliff from Cheers just took some blood out my arm. It hurts now 
493,0,@edkaye I can't eat bananas anymore 
494,0,we're launching an anti-bullying campaign in Portsmouth tonight - sorry I'll miss it 
495,0,@Alienware no Canadian Love? RULE 1: You must be a US resident to play 
496,0,a catstropy never comes alone  http://bit.ly/I1auE
497,0,"Oh man, Farrah Fawcett passed away. "
498,0,An angel has spread her wings....@PerezHilton R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away. 
499,0,"On the last train before the hotel. In get changed and back into town, still haven't eaten anything!  I'll grab a dairy milk or something!"
500,0,Gotta go to work soon..looks like im takin' my paretns car since mine decided to die on me this morning 
501,0,R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away 
502,0,@sc430girl yup- nyquil is gone 
503,0, mortality grows closer re: http://ff.im/4qxuO
504,0,Trying to upload a pic but it won't work 
505,0,"Trying to work with Wordpress, but it's just a MESS! &gt;&lt; I miss the simplicity of Dotclear... "
506,0,@peterfacinelli Every time I try to enter the competition I put in my details and it says the site is off-line 
507,0,@pattypuke Thanks. I don't know anything yet but  didn't get a good vibe. 
508,0,"@nytimes @cikasugeng did you got anything from Kinokuniya? Now, im cravng to read her newest novel of @megcabot  -being Nikki.  Curious!"
509,0,meeting today with @streetwizemag and @shardemonet .. i want some ice cream 
510,0,@sameergupta Aww! I had that for full one month when I had typhoid. I know the pain.. 
511,0,Which operating system should i get for my new pc? 
512,0,@PinkJoey i dunno but it sucks 
513,0,Starting addictive video games at midnight or one in the morning is not good. Didn't go to bed until three hours later. Tired 
514,0,"After a musical dry spell, I've been offered 2 gigs in the last 15 minutes.  Of course, I will be out of town so I can't take either.  "
515,0,@youngdipset 
516,0,Good Morning!!! I have a friend (Not really a friend) coming over today. 
517,0,"locked out of lab again, what are the odds "
518,0,Just  heard the sad news. RIP Farrah   Sending lots of blessings her way...
519,0,General TV Media Analyses... who has informations 
520,0,@writingdivas I agree... 
521,0,"@EllaCinderella I have no idea what those colours are, I have hardly any MAC  boo. Doing anything this eve? x"
522,0,"Deeply saddened to hear of the passing of Pat Brady, drummer from Moving Targets.  Great band, great drummer.  Rest in peace. "
523,0,well still here and not getting out until at least 2moro? 
524,0,BULLETIN -- ACTRESS FARRAH FAUCETT HAS DIED. (via @BreakingNews)  RIP Farrah
525,0,Guess no CI today.  boss man shut the shop down early. . . drats. . . try again tomorrow.
526,0,@lexiestevens i waanted to go swimming know its cold 
527,0,@Samthepoodle We get low carb stuff too.  One of our humans has diabetes 
528,0,Thought about straightening my hair but I'd be wasting my time. All this moisture is just gonna curl it again once I take the iron off. 
529,0,"I am seriously considering curling up under the duvet for a while  I hate being ill, I need to work! "
530,0,"Sittin in bed, watchin tv. i need to go to walmart!! its gunna be a boring day "
531,0,Farah Fawcett has died reports CNN 
532,0,@MacRican Nothing octane raiser &amp; 93 gas wouldnât fix! I have to do mine too &amp; sheâs got cracks in the muffler  You guys coming tonight?
533,0,@JenSOyoung Cus its new! 
534,0,@ItsJayRabBaby Oh no!!  RIP
535,0,Farrah Fawcet dies of cancer at 62. 
536,0,I've got two 24&quot; Mac monitors on my desk - but I've been getting neck ache  So I've hidden half of one behind the other - so decadent!!
537,0,Yup hubz just heard on the news 
538,0,"I'm... not liking this. Guys, I just forgave you on the rules changes... wth? No Wrath? No good counters... ? I hate playing creatures. "
539,0,Farrah Fawcett has passed from cancer.. my heart breaks  this has been a long hard battle for her RIP
540,0,Charlie's Angel star Farrah Fawcett passed away.  One of the prettiest blondes I've ever landed my eyes on. RIP. JOEsus loves you.
541,0,Goodbye Farrah dear  
542,0,rt@ PerezHiltonR.I.P. Farrah Fawcett http://bit.ly/DVCgs The beloved angel has passed away.  less than a minute ago from web
543,0,thats a shame 
544,0,it's hard to be artistically inspired in ND   my fashion line looks  more like a costume wardrob for little house on the prairie
545,0,"if anyone asks, no I'm not okay and I am currently feeling every negative emotion except anger. Maybe anger a little. "
546,0,brewrat's illiterate guy died of bacterial meningitis. i was a fan of that radio show then. 
